Bandit,Reward,Algorithm
3,3.385703855062281,Thompson
3,4.965529578068837,Thompson
3,4.030530919886928,Thompson
3,2.0941565382317844,Thompson
3,2.0400877032545948,Thompson
3,2.6449501137875835,Thompson
3,6.080024854277019,Thompson
3,4.539249738299675,Thompson
3,4.902986261355048,Thompson
3,3.050456896096408,Thompson
3,3.608463462716579,Thompson
3,3.6858556607322965,Thompson
3,4.238285869091342,Thompson
3,2.1080338042778886,Thompson
3,4.528824543398145,Thompson
3,3.833238671671636,Thompson
3,4.833868574809358,Thompson
3,5.085274908788624,Thompson
3,5.261351795374768,Thompson
3,1.6645565173555639,Thompson
3,3.766769981742589,Thompson
3,1.720640761089594,Thompson
3,4.60079146604696,Thompson
3,4.810259018560205,Thompson
3,5.202124093100109,Thompson
3,2.6062459967016354,Thompson
3,3.8583110026783944,Thompson
3,4.733234781819824,Thompson
3,3.804897504939919,Thompson
3,4.837814970755109,Thompson
3,3.611151990717127,Thompson
3,5.668490758629469,Thompson
3,3.495211401594643,Thompson
3,4.183426953085145,Thompson
3,3.8824853203150744,Thompson
3,2.722327740681057,Thompson
3,4.189020198503767,Thompson
3,3.199126956050427,Thompson
3,3.3025993345891305,Thompson
3,4.251079594520037,Thompson
3,4.5881286437575435,Thompson
3,4.8120861357106754,Thompson
3,4.350663992396793,Thompson
3,3.770245186694313,Thompson
3,6.436604876860468,Thompson
3,4.314163148596385,Thompson
3,1.5626766098966893,Thompson
3,4.725480136389227,Thompson
3,5.46046064651643,Thompson
3,3.6267982719768597,Thompson
3,4.492058913085926,Thompson
3,3.6755929410166477,Thompson
3,3.1029637499314675,Thompson
3,3.725393005198976,Thompson
3,3.8460723376046473,Thompson
3,3.407198218810159,Thompson
3,2.9626059531302498,Thompson
3,4.769539078320395,Thompson
3,5.632739187295848,Thompson
3,4.906332172053727,Thompson
3,4.974773544840677,Thompson
3,2.9609392198670728,Thompson
3,4.287681744052844,Thompson
3,4.363010252475157,Thompson
3,3.6747350042958944,Thompson
3,5.473217206675285,Thompson
3,4.234650642696643,Thompson
3,4.813688005482403,Thompson
3,5.647855812525558,Thompson
3,3.7097756881428294,Thompson
3,4.0721649376059865,Thompson
3,3.3237585535930623,Thompson
3,3.63297143371358,Thompson
3,4.102093771266989,Thompson
3,3.7956518358793874,Thompson
3,3.3298573213774274,Thompson
3,3.691611583920083,Thompson
3,3.807200745722354,Thompson
3,4.956064768209979,Thompson
3,1.5220573183825477,Thompson
3,4.7905921424299605,Thompson
3,3.7982288038070107,Thompson
3,3.4505315848550184,Thompson
3,5.564155598016983,Thompson
3,5.07325484501448,Thompson
3,3.3506888672996005,Thompson
3,3.363244659219884,Thompson
3,3.2661939432046614,Thompson
3,3.984885547152865,Thompson
3,1.8372053043264236,Thompson
3,3.3174437354117683,Thompson
3,5.028652243361509,Thompson
3,3.852243059029588,Thompson
3,3.5446300587170243,Thompson
3,6.569397907163717,Thompson
3,4.365211637611605,Thompson
3,3.9346424311476174,Thompson
3,4.919685834108388,Thompson
3,3.2018758119580504,Thompson
3,3.136903636023999,Thompson
3,4.082054902942057,Thompson
3,3.888613262466613,Thompson
3,3.228683925339155,Thompson
3,4.334155171248,Thompson
3,5.63389307284297,Thompson
3,7.20912487621098,Thompson
3,5.366428588522575,Thompson
3,4.219413885643802,Thompson
3,3.216715174423106,Thompson
3,4.600144378082105,Thompson
3,3.456115328400808,Thompson
3,4.745607458201435,Thompson
3,3.9194389259576305,Thompson
3,4.250758982462733,Thompson
3,3.3731267315746267,Thompson
3,6.1708227614052324,Thompson
3,5.300549441722044,Thompson
3,5.634542531919028,Thompson
3,3.595553927871803,Thompson
3,3.095215879706787,Thompson
3,3.7727357205473155,Thompson
3,3.321177976734725,Thompson
3,3.896820589529101,Thompson
3,2.182313885880775,Thompson
3,0.8454967452056175,Thompson
3,2.636714947575598,Thompson
3,2.9767576165771725,Thompson
3,4.558200425766739,Thompson
3,4.107633913656788,Thompson
3,4.286760177834267,Thompson
3,1.8246218540906711,Thompson
3,2.50943088227445,Thompson
3,4.278786720470702,Thompson
3,4.241821583833239,Thompson
3,3.5280312391156943,Thompson
3,4.190629821645629,Thompson
3,3.1782310864494003,Thompson
3,4.083745234172886,Thompson
3,2.9437833590141906,Thompson
3,2.533533882140282,Thompson
3,4.25970436682024,Thompson
3,3.0827805438728646,Thompson
3,4.676655033795536,Thompson
3,2.8909014081558793,Thompson
3,2.8820351558488326,Thompson
3,2.943313739800262,Thompson
3,3.8666325724761266,Thompson
3,4.159605419902824,Thompson
3,4.725088460414709,Thompson
3,5.461473336966861,Thompson
3,4.880750750389393,Thompson
3,3.229410343648805,Thompson
3,4.223215707136448,Thompson
3,4.570261963698602,Thompson
3,3.469763101732309,Thompson
3,5.691583219540416,Thompson
3,3.1417923076555985,Thompson
3,2.9853522928232588,Thompson
3,2.7238670948703856,Thompson
3,4.581668006098127,Thompson
3,4.670682174911704,Thompson
3,3.3405199017549174,Thompson
3,2.7218160186354217,Thompson
3,3.395899589537843,Thompson
3,3.3294629366625035,Thompson
3,2.6768159376207192,Thompson
3,5.298321864947586,Thompson
3,4.9423302689358675,Thompson
3,3.5621805587836626,Thompson
3,4.774749010884075,Thompson
3,3.4891371885987326,Thompson
3,3.7360433888407925,Thompson
3,5.97719206462674,Thompson
3,3.641762200257074,Thompson
3,3.0938342231425566,Thompson
3,5.294826478349314,Thompson
3,5.20149372721866,Thompson
3,3.8542570255290776,Thompson
3,5.633127328969713,Thompson
3,5.466855917233626,Thompson
3,3.0357165217074407,Thompson
3,3.8150285201612033,Thompson
3,3.608134799291163,Thompson
3,3.8276475390129425,Thompson
3,4.718818851623054,Thompson
3,4.252840523330194,Thompson
3,6.279976782693593,Thompson
3,3.4056863256783507,Thompson
3,4.756945812446057,Thompson
3,2.4789742334910487,Thompson
3,3.663119989809996,Thompson
3,3.0368542733380575,Thompson
3,3.0296455346205424,Thompson
3,3.714231969366266,Thompson
3,2.93751321152833,Thompson
3,4.261660487043051,Thompson
3,4.8550647496043915,Thompson
3,3.8703091135579397,Thompson
3,2.7393617530093577,Thompson
3,3.065709593381378,Thompson
3,3.5172362969112467,Thompson
3,4.0452266243625985,Thompson
3,4.252522043972107,Thompson
3,2.883859937532948,Thompson
3,4.724012988929555,Thompson
3,4.114063467275889,Thompson
3,2.957988513393424,Thompson
3,5.150937700531304,Thompson
3,3.794856540273391,Thompson
3,2.7724366376564213,Thompson
3,4.1169997693654405,Thompson
3,4.556961193924978,Thompson
3,3.449892202848603,Thompson
3,3.8790508802218815,Thompson
3,3.6972380684238306,Thompson
3,5.793938952900589,Thompson
3,3.341330235421719,Thompson
3,3.407625641880067,Thompson
3,3.665898561084502,Thompson
3,4.841757883436585,Thompson
3,4.020616329784483,Thompson
3,1.9714069376261807,Thompson
3,4.944248766101863,Thompson
3,3.832143898883556,Thompson
3,4.039554579206859,Thompson
3,6.17092725593367,Thompson
3,3.412524294312229,Thompson
3,4.1923934261360944,Thompson
3,4.273709748105455,Thompson
3,2.5846266249565533,Thompson
3,2.804688835963769,Thompson
3,3.415117121090224,Thompson
3,4.557190983500394,Thompson
3,5.705879466794351,Thompson
3,3.9481054116641308,Thompson
3,2.620837388178225,Thompson
3,6.041597668909279,Thompson
3,3.602514436536342,Thompson
3,3.183483794593405,Thompson
3,2.5920848727318644,Thompson
3,3.856953151576348,Thompson
3,4.439437930775774,Thompson
3,3.6118245105583213,Thompson
3,1.714715274740934,Thompson
3,4.551033619307718,Thompson
3,3.6369301464734494,Thompson
3,2.8009011328500715,Thompson
3,1.4652589985524305,Thompson
3,2.5859038465651416,Thompson
3,4.04567357659075,Thompson
3,1.234214734674159,Thompson
3,2.790460834811821,Thompson
3,3.0493387465115065,Thompson
3,2.8730689071056297,Thompson
3,2.320265554741024,Thompson
3,5.049232528186045,Thompson
3,3.4855893847838075,Thompson
3,2.3428071209489927,Thompson
3,4.101962690500243,Thompson
3,3.963951085746901,Thompson
3,4.059125399059723,Thompson
3,3.82493922357053,Thompson
3,4.4062252588185356,Thompson
3,3.185468747291636,Thompson
3,5.017313671998138,Thompson
3,2.3694687178398617,Thompson
3,4.379853002887135,Thompson
3,3.8970050977586794,Thompson
3,3.751290873662097,Thompson
3,3.395925871566543,Thompson
3,2.881668313053007,Thompson
3,3.863925952393008,Thompson
3,3.864669104088433,Thompson
3,4.915968004241054,Thompson
3,4.5382122777300475,Thompson
3,3.1476988531914767,Thompson
3,3.6330726602406824,Thompson
3,3.397542843590478,Thompson
3,5.18085100097213,Thompson
3,5.519079289721681,Thompson
3,3.2464893692549737,Thompson
3,2.924285490183696,Thompson
3,3.6973028482155113,Thompson
3,4.120230858409181,Thompson
3,4.837049194480187,Thompson
3,5.109795019345564,Thompson
3,2.8133275656715755,Thompson
3,2.822054704131295,Thompson
3,3.3317581998047703,Thompson
3,3.519369147292305,Thompson
3,4.334890352752854,Thompson
3,4.806837351611239,Thompson
3,3.0912679031425085,Thompson
3,3.573654048573028,Thompson
3,4.570750051777111,Thompson
3,5.785676784685479,Thompson
3,2.112406298030005,Thompson
3,3.8990364003866977,Thompson
3,3.9056333469379756,Thompson
3,1.979995669737531,Thompson
3,4.048735694501174,Thompson
3,3.70376099538482,Thompson
3,4.301169562666781,Thompson
3,3.7714848178458076,Thompson
3,1.9903252343726585,Thompson
3,5.140032676319211,Thompson
3,4.094844198360565,Thompson
3,2.916852056035994,Thompson
3,3.9362400593852405,Thompson
3,3.704120354405509,Thompson
3,2.7877299028647005,Thompson
3,5.649576773325924,Thompson
3,3.1319916233992107,Thompson
3,4.960247690989837,Thompson
3,3.1515728255429654,Thompson
3,1.494483855875207,Thompson
3,6.240295226794445,Thompson
3,4.535743258343743,Thompson
3,2.2230822064864677,Thompson
3,3.323975252772822,Thompson
3,3.173251317165704,Thompson
3,4.399801285364319,Thompson
3,2.7941041514061657,Thompson
3,3.2395067851040404,Thompson
3,4.684508934899731,Thompson
3,3.4792230255446164,Thompson
3,3.490584054508966,Thompson
3,3.2324158822093754,Thompson
3,5.160354294886956,Thompson
3,3.7904773759573254,Thompson
3,4.161798812377751,Thompson
3,3.847910882872634,Thompson
3,4.304335865724359,Thompson
3,3.7324134857349627,Thompson
3,3.7885494226944854,Thompson
3,4.13838168365708,Thompson
3,5.432747620592891,Thompson
3,2.6403402898778294,Thompson
3,5.232218820094635,Thompson
3,4.518832474231147,Thompson
3,4.394476674792866,Thompson
3,3.9324109777533653,Thompson
3,3.1745333843088974,Thompson
3,5.000218952941697,Thompson
2,3.3485989652275365,Thompson
3,4.0952391282423,Thompson
3,2.6042186079265024,Thompson
3,4.932737218527081,Thompson
3,3.7972854866141206,Thompson
3,3.791196432303408,Thompson
3,4.555151975746324,Thompson
3,4.111195331574797,Thompson
3,2.5284983302500685,Thompson
3,4.681657209646803,Thompson
3,3.0020984331779688,Thompson
3,4.538882058218195,Thompson
3,3.701350561826788,Thompson
3,2.5017908425653568,Thompson
3,4.206583962476513,Thompson
3,4.826598317500926,Thompson
3,3.8581481779178755,Thompson
3,4.624803490682928,Thompson
3,3.0314683220189984,Thompson
3,5.816107304021512,Thompson
3,3.4284282599948463,Thompson
3,3.452397482043113,Thompson
3,2.8466246193934044,Thompson
3,3.947313365719339,Thompson
3,4.433396653066721,Thompson
3,4.490230751520914,Thompson
3,4.312671544228792,Thompson
3,3.52580534113548,Thompson
3,5.7540816601344975,Thompson
3,3.3009817982680807,Thompson
3,2.8188623717822203,Thompson
3,3.6750105846416403,Thompson
3,4.871389277947873,Thompson
3,5.260848951204425,Thompson
3,3.555617321320894,Thompson
3,5.00648652404733,Thompson
3,5.013328188472109,Thompson
3,4.4837109792423515,Thompson
3,4.916810458712905,Thompson
3,5.806567076942557,Thompson
3,3.554531103235033,Thompson
3,4.327405021688149,Thompson
3,4.897310471075034,Thompson
3,5.0688960214964185,Thompson
3,4.193526610125322,Thompson
3,7.144582003315413,Thompson
3,4.208235458950286,Thompson
3,2.744804973718459,Thompson
3,2.717039797605069,Thompson
3,6.241003398484747,Thompson
3,4.3446919182351245,Thompson
3,4.202350449024958,Thompson
3,4.962591125363691,Thompson
3,4.520915760022694,Thompson
3,4.062278923909554,Thompson
3,4.749615627454105,Thompson
3,5.2297738535359946,Thompson
3,2.7612542262053363,Thompson
3,3.6662113321052012,Thompson
3,3.170323383783665,Thompson
3,2.7071795751574244,Thompson
3,3.612553949481781,Thompson
3,4.516429409506495,Thompson
3,4.3337640172670735,Thompson
3,3.897260782399123,Thompson
3,4.999095415089759,Thompson
3,4.693010242769383,Thompson
3,5.879783015434709,Thompson
3,5.23658909228845,Thompson
3,2.4459933025538794,Thompson
3,5.548989594869848,Thompson
3,4.787321481105787,Thompson
3,2.861926489559016,Thompson
3,3.6121321091393193,Thompson
3,2.6866944441899157,Thompson
3,3.2888257744447773,Thompson
3,5.8012053654010085,Thompson
3,4.5737601566436314,Thompson
3,3.7216974367309534,Thompson
3,4.45089509071693,Thompson
3,5.843004671461453,Thompson
3,2.173693950966131,Thompson
3,2.7582603275677706,Thompson
3,2.0450306107769345,Thompson
3,4.207107798891677,Thompson
3,2.4087452368380706,Thompson
3,4.068636886927013,Thompson
3,3.9232516637705057,Thompson
3,4.427205902454269,Thompson
3,4.482294750664636,Thompson
3,3.5544750696285345,Thompson
3,3.217452910279006,Thompson
3,4.048413946525877,Thompson
3,4.586843037780627,Thompson
3,1.27477085975899,Thompson
3,4.468416564031368,Thompson
3,5.559157001938162,Thompson
3,2.8837363309219004,Thompson
3,5.101247243083553,Thompson
3,1.74658425867228,Thompson
3,3.06349520261011,Thompson
3,3.2750246198490633,Thompson
3,4.679032225525263,Thompson
3,4.432272795184768,Thompson
3,3.34031884309955,Thompson
3,2.805302189597575,Thompson
3,2.804783279377463,Thompson
3,3.0797032952855745,Thompson
3,3.399847156131994,Thompson
3,5.671469288150501,Thompson
3,4.6575185003722135,Thompson
3,3.711528446492113,Thompson
3,6.085473765820028,Thompson
3,4.6647300399338345,Thompson
3,5.591194107570631,Thompson
3,4.221073991983264,Thompson
3,2.604655607230418,Thompson
3,4.782607588287242,Thompson
3,1.9834576296721709,Thompson
3,3.3841088546750933,Thompson
3,3.5836703613388927,Thompson
3,3.8016575436545565,Thompson
3,6.362714420330388,Thompson
3,2.1094387307058406,Thompson
3,3.440017595973812,Thompson
3,3.213641147103823,Thompson
3,4.767429492924358,Thompson
3,2.69988050237634,Thompson
3,2.8046641242659622,Thompson
3,4.730124658240591,Thompson
3,3.612526952699161,Thompson
3,3.548541029573243,Thompson
3,5.964949390702444,Thompson
3,3.984807421886832,Thompson
3,3.1574625089192363,Thompson
3,4.112211943221684,Thompson
3,4.580477418570711,Thompson
3,4.395611137862813,Thompson
3,2.775213155380859,Thompson
3,4.509959988594957,Thompson
3,3.585713238324772,Thompson
3,5.1144981056467635,Thompson
3,4.45747551572486,Thompson
3,3.4863733822057803,Thompson
3,3.754491391696018,Thompson
3,4.117680154807649,Thompson
3,3.739503072601096,Thompson
3,3.5301433490737013,Thompson
3,3.3659685628670832,Thompson
3,5.068867725604416,Thompson
3,2.454900487821839,Thompson
3,5.403198419741976,Thompson
3,3.776713103726998,Thompson
3,3.924589105524445,Thompson
3,3.0496591702808935,Thompson
3,2.744996318705159,Thompson
3,5.185058840571402,Thompson
3,4.095356688535112,Thompson
3,4.029238926095491,Thompson
3,1.565299091317884,Thompson
3,3.9285937945910927,Thompson
3,3.35537501355215,Thompson
3,5.320524640109937,Thompson
3,3.592108473768327,Thompson
3,4.874174736850045,Thompson
3,4.059602810498337,Thompson
3,4.741562864790275,Thompson
3,2.6959149875054065,Thompson
3,2.4814699709939907,Thompson
3,4.619167043633545,Thompson
3,4.205502108352146,Thompson
3,4.44327927185413,Thompson
3,4.34527523496998,Thompson
3,5.24574702185649,Thompson
3,4.135759201351231,Thompson
3,2.8644625605701366,Thompson
3,5.536188660576277,Thompson
3,4.185264386582438,Thompson
3,5.023422761379642,Thompson
3,4.777176199815104,Thompson
3,3.6170659015979814,Thompson
3,2.083871950940657,Thompson
3,6.270374133262045,Thompson
3,4.656353895749425,Thompson
3,5.369159482666174,Thompson
3,3.126825592425935,Thompson
3,3.294370928312971,Thompson
3,3.884481425543596,Thompson
3,5.91114529376126,Thompson
3,2.33872415508699,Thompson
3,3.899442516933953,Thompson
3,4.423229622540268,Thompson
3,4.6162219668801665,Thompson
3,4.289936212195624,Thompson
3,4.236736313156054,Thompson
3,1.7783448351940994,Thompson
3,3.210844885927369,Thompson
3,2.365156257629201,Thompson
3,3.933232934334277,Thompson
3,5.1949982908519665,Thompson
3,3.424385862758119,Thompson
3,3.591372129552863,Thompson
3,4.2827407998962475,Thompson
3,3.4098995469070523,Thompson
3,3.913137210996884,Thompson
3,3.555919251078492,Thompson
3,2.723508839590415,Thompson
3,3.6102884246000313,Thompson
3,3.52271723161472,Thompson
3,4.1555865236865674,Thompson
3,5.2863996822422585,Thompson
3,2.7842643081145937,Thompson
3,3.8397927949955997,Thompson
3,4.397879864245148,Thompson
3,4.14785156014304,Thompson
3,4.353792799883422,Thompson
3,2.6835658955105277,Thompson
3,3.007455589446786,Thompson
3,3.4228064951901467,Thompson
3,4.724855266538404,Thompson
3,4.464630448827861,Thompson
3,4.140027998272671,Thompson
3,4.784186396148512,Thompson
3,2.837783233045875,Thompson
3,3.9058911412268738,Thompson
3,3.8702265782450542,Thompson
3,5.111185759375128,Thompson
3,5.557950822406859,Thompson
3,3.797935105942966,Thompson
3,4.684617207401257,Thompson
3,3.4640378713867563,Thompson
3,4.9188558127855195,Thompson
3,3.5864520013633796,Thompson
3,2.7289959633266845,Thompson
3,5.4156630846042235,Thompson
3,4.942359995869134,Thompson
3,4.468201402597732,Thompson
3,2.2101830684769523,Thompson
3,3.379102832287275,Thompson
3,2.128038510865438,Thompson
3,3.9815644816417217,Thompson
3,4.6462318887863585,Thompson
3,5.459290212415615,Thompson
3,2.9104751528809736,Thompson
3,5.518760915529021,Thompson
3,3.7629763988708818,Thompson
3,3.696531489917588,Thompson
3,6.881727588711792,Thompson
3,3.9367636691438066,Thompson
3,5.632817351633649,Thompson
3,2.5238221717274683,Thompson
3,3.4442606839564975,Thompson
3,3.1459721990626917,Thompson
3,2.8040132083294074,Thompson
3,3.1921819349031955,Thompson
3,3.643187871325931,Thompson
3,4.971957708903779,Thompson
3,4.674074200187931,Thompson
3,4.115023684075894,Thompson
3,1.2141641695007324,Thompson
3,3.81962491017341,Thompson
3,3.8549147114713516,Thompson
3,4.120014298118225,Thompson
3,5.64146188487234,Thompson
3,3.6385519386682112,Thompson
3,2.1121458368849133,Thompson
3,3.3981314410033945,Thompson
3,3.415671098500717,Thompson
3,6.565378119714424,Thompson
3,5.170223551202809,Thompson
3,5.154622505727221,Thompson
3,3.2106871184596457,Thompson
3,3.5706611599672624,Thompson
3,3.8782015826941296,Thompson
3,4.733780391533823,Thompson
3,5.226939383807297,Thompson
3,3.084740996932859,Thompson
3,4.016326068038117,Thompson
3,3.4746046514965823,Thompson
3,4.7767368500801215,Thompson
3,3.3007142776106924,Thompson
3,5.871472505530122,Thompson
3,3.263973573664126,Thompson
3,3.737215450836273,Thompson
3,3.6798136314286825,Thompson
3,3.435529039027136,Thompson
3,4.303141855825274,Thompson
3,3.7625543252324585,Thompson
3,3.4440849122499273,Thompson
3,6.518964067618274,Thompson
3,2.3644541353060413,Thompson
3,4.241825588603813,Thompson
3,6.550102574690471,Thompson
3,3.758427548273321,Thompson
3,2.817274591869924,Thompson
3,4.588587848097766,Thompson
3,4.408637532959037,Thompson
3,3.4266205599384545,Thompson
3,4.335332815517564,Thompson
3,3.5620995824689534,Thompson
3,4.959853447599853,Thompson
3,3.2805339884311433,Thompson
3,6.117381141430801,Thompson
3,2.5293254711728075,Thompson
3,4.3873710888374875,Thompson
3,3.148626847783597,Thompson
3,4.216917212339495,Thompson
3,4.73148545565112,Thompson
3,3.2632389146269936,Thompson
3,4.755322110418162,Thompson
3,5.505825606088205,Thompson
3,2.6200967985766255,Thompson
3,5.0814391025524355,Thompson
3,5.867416732160804,Thompson
3,4.069860844999655,Thompson
3,4.302117541315499,Thompson
3,4.74367488652856,Thompson
3,3.658254255827234,Thompson
3,4.340425397762716,Thompson
3,4.333184577644509,Thompson
3,4.110988198940476,Thompson
3,2.2890193376771464,Thompson
3,6.819444253792321,Thompson
3,2.9131606559359238,Thompson
3,5.611851350997096,Thompson
3,5.160856639636914,Thompson
3,5.020489101362324,Thompson
3,3.039851919710422,Thompson
3,4.916718794138994,Thompson
3,2.858032345829773,Thompson
3,1.8551470249530686,Thompson
3,2.444982771788683,Thompson
3,4.78016902507199,Thompson
3,4.288499802667984,Thompson
3,4.598975175821783,Thompson
3,5.088517295084919,Thompson
3,4.824592910026922,Thompson
3,4.105538394520462,Thompson
3,4.30115193972661,Thompson
3,3.265318847697275,Thompson
3,1.8785240548210878,Thompson
3,3.0793853931374344,Thompson
3,2.8061184823600325,Thompson
3,4.028553488956352,Thompson
3,3.46620292547887,Thompson
3,2.831740271450233,Thompson
3,4.209989146867184,Thompson
3,5.208231676560212,Thompson
3,4.633793397431107,Thompson
3,2.5726289141912178,Thompson
3,4.721948731798822,Thompson
3,5.284824923363752,Thompson
3,4.930823621743782,Thompson
3,3.3976320172089856,Thompson
3,4.499388770206638,Thompson
3,5.459844621964763,Thompson
3,4.423146190012627,Thompson
3,2.401857306573854,Thompson
3,4.653849785499286,Thompson
3,3.4405849112273748,Thompson
3,4.367631362570672,Thompson
3,3.991192843898182,Thompson
3,2.858116272838272,Thompson
3,4.124227966967759,Thompson
3,1.7350565157705002,Thompson
3,3.2281841010380328,Thompson
3,4.7809303526785465,Thompson
3,3.5990565056446395,Thompson
3,5.739052598191767,Thompson
3,4.212601804220685,Thompson
3,4.860652834250954,Thompson
3,4.914149980537546,Thompson
3,5.699584414646299,Thompson
3,3.226485368263157,Thompson
3,4.870868076599272,Thompson
3,1.2327272201444641,Thompson
3,3.334223871983137,Thompson
3,3.514118432480378,Thompson
3,2.2732087035120525,Thompson
3,4.063058529912191,Thompson
3,3.2394099932017966,Thompson
3,4.10964326249827,Thompson
3,3.8754434895559875,Thompson
3,5.091586131455308,Thompson
3,3.165026828777044,Thompson
3,3.2101644119814323,Thompson
3,5.947607409004505,Thompson
3,3.4715236008920902,Thompson
3,4.254945820812901,Thompson
3,4.329258074421956,Thompson
3,3.9735001749197654,Thompson
3,5.164922135905121,Thompson
3,5.143560513864103,Thompson
3,5.015316697229988,Thompson
3,3.5165305245883283,Thompson
3,4.177312836540309,Thompson
3,3.500052071578639,Thompson
3,3.6120351583623465,Thompson
3,3.9427881975743886,Thompson
3,4.118818155808829,Thompson
3,3.416761565333271,Thompson
3,4.4907209851912375,Thompson
3,3.0104562875140783,Thompson
3,5.717386098401906,Thompson
3,2.765630224644897,Thompson
3,3.0618175594568187,Thompson
3,4.814049109516299,Thompson
3,4.056879943926118,Thompson
3,5.80955055719911,Thompson
3,3.7293357574087818,Thompson
3,5.083380244186871,Thompson
3,4.4306360702351375,Thompson
3,5.347973649310488,Thompson
3,6.372772831285026,Thompson
3,3.262758050699546,Thompson
3,5.101493089602594,Thompson
3,3.2211279644241912,Thompson
3,3.4981584829581713,Thompson
3,2.987814748602593,Thompson
3,2.6349834038622175,Thompson
3,4.803656932861824,Thompson
3,2.615657489722483,Thompson
3,4.312014390939037,Thompson
3,3.2937794656346364,Thompson
3,1.733680100268367,Thompson
3,4.698901238183075,Thompson
3,2.6515545598670895,Thompson
3,2.628966917253638,Thompson
3,5.016983892796104,Thompson
3,5.774262064123381,Thompson
3,3.4008782941694933,Thompson
3,3.3638679142708305,Thompson
3,5.445727493788191,Thompson
3,4.437643899456068,Thompson
3,3.1047995051691757,Thompson
3,2.8768869188856954,Thompson
3,5.162392006632033,Thompson
3,5.2444388528898385,Thompson
3,3.9431059934900383,Thompson
3,3.046478031868224,Thompson
3,4.416786896681561,Thompson
3,4.690131713019127,Thompson
3,5.685365690235426,Thompson
3,5.607053806211893,Thompson
3,4.312979566716819,Thompson
3,3.4640331430532783,Thompson
3,5.254015055885794,Thompson
3,3.76563618242555,Thompson
3,3.256693688076356,Thompson
3,3.366245912107597,Thompson
3,2.700665866405096,Thompson
3,4.085516125265999,Thompson
3,5.097360539589442,Thompson
3,4.404878327710456,Thompson
3,5.4139782864113855,Thompson
3,4.972102113289187,Thompson
3,3.0842315433652674,Thompson
3,2.6119511720646793,Thompson
3,4.315585477365884,Thompson
3,3.336460582296435,Thompson
3,4.783990891368101,Thompson
3,4.527271365787385,Thompson
3,4.79593157598508,Thompson
3,5.348448328960362,Thompson
3,4.063894358946388,Thompson
3,2.393269820709113,Thompson
3,3.510426714378238,Thompson
3,5.270342719491484,Thompson
3,3.9801237539919323,Thompson
3,5.096179754050747,Thompson
3,3.3472374301737986,Thompson
3,6.401647480241212,Thompson
3,2.474823148081404,Thompson
3,3.6992603747400974,Thompson
3,1.7080259211299813,Thompson
3,4.327001189192697,Thompson
3,5.418669607732696,Thompson
3,4.229477496629114,Thompson
3,3.317415017413605,Thompson
3,5.372973435172897,Thompson
3,3.617905547744961,Thompson
3,4.098393592708693,Thompson
3,3.769965490181613,Thompson
3,4.111239831716827,Thompson
3,3.554342038423525,Thompson
3,2.9181720838820393,Thompson
3,5.525870050988984,Thompson
3,4.54576787710588,Thompson
3,5.008855774059167,Thompson
3,3.990117247497455,Thompson
3,4.4215370789152555,Thompson
3,3.199777873371547,Thompson
3,3.0402735478137806,Thompson
3,4.6250706773156915,Thompson
3,2.4291177286113212,Thompson
3,4.194059406310693,Thompson
3,3.3970791488041447,Thompson
3,3.5922290480680505,Thompson
3,3.9579451911594954,Thompson
3,4.620967609097018,Thompson
3,2.8509458354425883,Thompson
3,4.441859335653405,Thompson
3,4.8199540602610345,Thompson
3,2.5719731822008884,Thompson
3,6.202959259224577,Thompson
3,5.26060406375943,Thompson
3,5.5894144121398135,Thompson
3,2.9756405968688715,Thompson
3,3.8184306731947046,Thompson
3,1.7036002505449206,Thompson
3,4.896410736277487,Thompson
3,4.895065395226995,Thompson
3,3.723404015271935,Thompson
3,2.737709572695249,Thompson
3,2.840108294383304,Thompson
3,4.8835027064923064,Thompson
3,4.570239711234235,Thompson
3,4.965477193978512,Thompson
3,5.89182395258335,Thompson
3,3.88578327289781,Thompson
3,2.911657884052013,Thompson
3,4.392230331862614,Thompson
3,4.135334268920663,Thompson
3,5.620681635539756,Thompson
3,5.472275117501765,Thompson
3,3.194481495053171,Thompson
3,4.271871971471304,Thompson
3,2.9126894426837753,Thompson
3,4.717501754710078,Thompson
3,6.422485738665342,Thompson
3,5.071469135798435,Thompson
3,4.499184012656013,Thompson
3,4.340763927464153,Thompson
3,4.274599612319939,Thompson
3,4.193994510052053,Thompson
3,4.440475130239779,Thompson
3,2.3511034410360354,Thompson
3,2.2695168001810293,Thompson
3,4.9484274395205725,Thompson
3,5.577067519907942,Thompson
3,1.3485950403320328,Thompson
3,4.243262489052543,Thompson
3,3.798958125447194,Thompson
3,5.287323599021797,Thompson
3,3.707828226255349,Thompson
3,1.840479781963897,Thompson
3,2.237574006040378,Thompson
3,3.631201013053502,Thompson
3,4.274259521499332,Thompson
3,4.219497786394556,Thompson
3,3.6155699266949552,Thompson
3,4.605671194820174,Thompson
3,4.408566140332685,Thompson
3,4.224404301412138,Thompson
3,4.038294820316008,Thompson
3,4.178215029108888,Thompson
3,5.213335645322131,Thompson
3,4.863962494617682,Thompson
3,3.8991826469112167,Thompson
3,4.192112461890897,Thompson
3,3.1890131358876617,Thompson
3,5.042729008648481,Thompson
3,4.3063432020458645,Thompson
3,4.796473452579937,Thompson
3,5.726516977725046,Thompson
3,3.6217643398230073,Thompson
3,2.3903905718419995,Thompson
